race,hours,age,parttime,educ,logwg,loghrwg,married,nevermar,sepdivw
1,0,52,0,18,7.313221,3.757005,1,0,0
1,25,61,0,12,5.521461,1.609438,1,0,0
1,0,54,0,14,7.967145,4.248495,1,0,0
0,0,66,0,16,5.257495,3.091043,1,0,0
0,27,40,1,14,5.598422,2.302585,0,1,0
1,0,32,0,16,7.050123,2.797281,0,1,0
1,10,50,1,18,5.298317,2.995732,1,0,0
1,0,36,0,12,6.214608,2.639057,0,1,0
1,25,35,1,14,5.857933,2.639057,1,0,0
1,0,40,0,12,7.130899,3.295837,1,0,0
0,0,40,0,14,6.645091,3.091043,1,0,0
0,0,45,0,14,7.338537,3.496508,0,1,0
1,15,23,0,14,6.263398,3.555348,0,1,0
1,30,31,0,14,5.93357,2.224623,0,1,0
1,40,55,0,12,6.313548,2.484907,1,0,0
1,40,51,0,12,6.177944,2.489065,1,0,0
0,40,52,0,10,6.327937,2.639057,0,0,1
1,40,51,0,14,7.20786,3.401197,0,0,1
1,40,35,0,12,6.599871,2.74084,1,0,0
1,25,20,1,14,5.703783,2.484907,0,1,0
1,0,20,0,12,6.109248,2.607862,0,1,0
1,40,31,0,16,6.53785,2.848971,1,0,0
1,40,26,0,14,6.476973,2.788093,1,0,0
1,42,46,0,16,7.033506,3.295837,1,0,0
1,4,45,1,16,3.583519,2.197225,1,0,0
1,14,21,1,14,5.123964,2.484907,0,1,0
1,2,18,1,11,2.74084,2.047693,0,1,0
1,40,20,0,12,5.991465,2.302585,0,1,0
1,0,41,0,14,7.050851,3.295837,1,0,0
1,0,46,1,18,6.511849,3.295837,1,0,0
0,20,56,1,12,5.087596,2.091864,0,0,1
1,0,58,0,12,6.684612,3.091043,0,0,1
1,0,46,1,12,5.523978,1.398717,0,0,1
1,10,17,1,11,4.394449,2.091864,0,1,0
1,40,34,0,14,6.214608,2.302585,1,0,0
0,0,46,0,14,6.476973,2.944439,0,1,0
0,0,45,0,14,6.784457,2.197225,0,0,1
1,40,38,0,12,7.064759,3.37588,1,0,0
1,0,39,0,12,5.370638,3.091043,0,0,1
1,0,37,0,12,5.370638,3.091043,1,0,0
1,40,55,0,12,7.116069,3.42719,1,0,0
1,40,31,0,12,6.173786,2.484907,1,0,0
1,0,34,1,14,6.175368,3.401197,1,0,0
1,40,50,0,14,5.991465,2.302585,1,0,0
1,5,22,1,14,3.701302,2.091864,0,1,0
1,0,61,0,14,6.39693,3.349553,1,0,0
1,40,46,0,12,6.978214,3.216874,1,0,0
1,20,47,0,16,5.192957,2.197225,0,0,1
1,0,32,1,18,3.138533,3.218876,1,0,0
1,6,65,1,18,3.901973,2.110213,0,0,1
1,0,49,0,14,6.134547,2.484907,1,0,0
1,40,23,0,12,5.874931,2.079442,0,1,0
1,0,30,0,16,7.561678,3.208421,1,0,0
1,0,31,1,12,6.357704,3.401197,1,0,0
1,35,69,0,12,5.920908,2.36556,0,0,1
1,60,40,0,12,7.783224,3.688879,0,1,0
1,0,72,0,12,6.263398,2.70805,1,0,0
1,8,50,1,14,4.325456,2.246015,1,0,0
1,30,60,1,14,6.318968,2.917771,1,0,0
1,40,27,0,14,6.756932,2.80336,0,1,0
1,40,74,0,12,6.016157,2.197225,1,0,0
1,20,54,1,14,5.209486,2.213754,0,0,1
1,40,46,0,16,7.01643,3.327551,1,0,0
1,40,43,0,16,6.55108,2.862201,1,0,0
0,0,68,1,12,5.192957,2.197225,0,0,1
0,0,51,0,12,7.38709,3.624341,0,1,0
1,16,41,1,16,5.411646,2.639057,1,0,0
1,0,39,0,12,7.050851,2.944439,0,0,1
1,0,38,0,14,6.453011,2.571849,0,0,1
1,15,47,1,9,5.010635,2.302585,1,0,0
1,40,27,0,14,6.429719,2.74084,0,1,0
1,45,42,0,14,6.882438,2.995732,1,0,0
1,40,40,0,16,6.522093,2.833213,1,0,0
1,0,24,1,12,5.010635,2.014903,0,1,0
1,0,24,1,12,5.010635,2.014903,0,1,0
1,0,57,0,18,7.003066,4.276666,1,0,0
1,0,63,0,14,6.39693,2.70805,1,0,0
1,0,34,1,16,4.422809,2.197225,1,0,0
1,0,48,0,11,6.040255,2.501436,1,0,0
1,25,19,1,11,5.247024,2.028148,0,1,0
1,40,39,0,12,6.186209,2.128232,0,1,0
1,45,39,0,12,7.431004,3.624341,1,0,0
1,0,29,0,16,6.214608,2.397895,1,0,0
1,0,59,0,14,7.422416,3.637586,0,0,1
1,45,42,0,14,6.989621,3.150169,0,1,0
1,36,19,0,12,5.86794,2.284421,0,1,0
1,0,53,1,16,5.119789,2.197225,1,0,0
1,20,17,1,11,5.247024,2.140066,0,1,0
1,0,37,0,18,6.694178,3.555348,1,0,0
1,0,26,0,12,7.718686,2.533697,0,0,1
1,0,27,0,16,6.54002,3.465736,0,1,0
1,22,39,1,14,5.544631,2.453588,1,0,0
1,5,18,1,11,3.688879,2.079442,0,1,0
1,5,16,1,9,3.688879,2.079442,0,1,0
1,40,33,1,14,7.090077,3.401197,1,0,0
1,28,36,1,14,5.540479,2.208274,1,0,0
1,0,29,0,12,6.39693,3.48124,1,0,0
1,40,61,0,12,6.612041,2.923162,1,0,0
1,0,54,0,16,6.888328,3.09603,1,0,0
1,40,28,0,18,6.416079,2.727199,1,0,0
0,40,27,0,14,6.253829,2.564949,1,0,0
1,40,55,0,16,6.866933,3.178054,1,0,0
1,15,60,1,14,4.787492,2.079442,1,0,0
1,30,45,1,16,6.550938,3.14974,1,0,0
1,3,22,1,12,3.401197,2.302585,0,1,0
1,20,18,1,11,5.056246,2.047693,0,1,0
1,20,69,1,14,5.480639,2.484907,1,0,0
1,40,58,0,12,6.327937,2.639057,1,0,0
1,0,40,0,12,6.39693,2.917771,0,0,1
1,0,32,0,18,6.963842,3.733375,1,0,0
1,40,64,0,14,7.336286,3.526361,0,0,1
1,24,16,1,11,5.375278,2.197225,0,1,0
1,40,49,0,14,6.450154,2.761275,0,0,1
1,40,24,0,14,6.309918,2.621039,0,1,0
1,38,63,0,16,6.530178,2.892591,1,0,0
1,20,70,1,14,5.480639,2.484907,1,0,0
1,32,63,1,14,5.722277,2.256541,1,0,0
1,25,66,0,16,5.570251,2.351375,0,1,0
1,0,19,1,12,5.298317,2.321407,0,1,0
1,40,38,0,12,6.45047,2.70805,1,0,0
1,0,28,0,12,5.703783,2.302585,0,1,0
1,0,42,0,12,7.445143,3.613617,0,1,0
1,0,65,1,18,7.338537,4.60507,1,0,0
1,0,65,1,16,6.175368,3.688879,1,0,0
1,24,26,1,16,5.743003,2.564949,0,1,0
1,0,55,0,14,6.390241,2.302585,1,0,0
1,19,54,1,12,5.429346,2.484907,1,0,0
1,40,23,0,12,5.991465,2.302585,0,1,0
1,0,19,0,12,5.583496,2.525729,0,1,0
1,0,19,0,12,6.645091,2.302585,0,1,0
1,37,66,0,14,6.431701,2.820784,1,0,0
0,0,55,0,12,5.719032,2.390596,1,0,0
1,0,36,0,5.5,6.64539,2.505526,0,1,0
1,0,61,0,12,6.827705,3.091043,0,0,1
1,35,54,0,12,7.110696,3.555348,1,0,0
1,26,58,1,12,6.167726,2.90963,1,0,0
1,0,55,0,12,6.981861,3.032064,1,0,0
1,40,52,0,12,6.327937,2.639057,1,0,0
1,30,25,1,14,5.598422,2.197225,0,1,0
1,20,51,0,12,5.192957,2.197225,0,0,1
1,10,20,1,14,4.382027,2.079442,0,1,0
1,0,52,0,12,7.050851,3.332205,1,0,0
1,0,51,1,12,5.441378,2.302585,1,0,0
1,25,29,1,14,5.616771,2.397895,0,1,0
1,40,42,0,14,6.579251,2.890372,1,0,0
1,40,46,0,14,6.684612,2.995732,1,0,0
1,40,59,0,14,7.093072,3.404193,1,0,0
1,40,23,0,14,6.049734,2.360854,0,0,1
1,40,49,0,16,6.291569,2.60269,1,0,0
1,40,50,0,12,7.536364,3.401197,1,0,0
1,0,23,0,16,7.050123,2.995732,0,1,0
1,0,35,1,14,5.298317,2.70805,1,0,0
1,40,42,0,12,6.363028,2.674149,0,0,1
1,35,56,0,14,6.120297,2.564949,1,0,0
1,0,61,0,14,6.109248,2.484907,1,0,0
1,0,38,0,18,7.541476,3.912023,0,1,0
1,0,34,1,16,6.684612,0,0,1,0
1,40,34,0,14,7.426549,3.73767,1,0,0
0,0,40,0,16,7.839313,3.637586,1,0,0
0,0,38,0,16,7.937375,3.526361,1,0,0
1,0,71,0,14,5.703783,2.484907,1,0,0
1,0,31,0,12,5.991465,2.397895,1,0,0
1,0,39,0,16,6.907755,3.091043,1,0,0
0,15,21,1,12,4.905275,2.197225,0,1,0
1,0,50,0,18,7.12472,3.912023,0,0,1
1,40,49,0,14,6.49224,2.80336,0,0,1
1,0,44,0,18,7.760531,2.583997,1,0,0
1,0,38,0,14,6.620073,2.484907,0,1,0
1,30,20,1,14,5.652489,2.251292,0,1,0
1,9,17,1,11,4.276666,2.079442,0,1,0
1,0,24,1,14,6.248043,2.758743,0,1,0
1,40,44,0,12,6.715989,2.708717,1,0,0
1,40,43,0,12,6.173786,2.484907,1,0,0
1,30,22,1,14,5.480639,2.079442,0,1,0
1,0,60,0,16,6.356108,2.995732,1,0,0
1,0,38,1,5.5,5.441378,2.646175,1,0,0
1,40,46,0,1,5.913503,2.224623,1,0,0
1,40,53,0,1,5.913503,2.224623,0,0,1
0,24,55,1,12,6.222576,3.044523,1,0,0
0,40,25,0,16,6.672033,2.983154,0,1,0
1,40,30,0,12,6.353935,2.493206,0,1,0
1,0,36,1,12,6.55108,1.638997,0,1,0
1,40,53,0,12,5.828946,2.140066,0,0,1
1,0,58,0,16,6.051171,3.360375,1,0,0
0,0,64,0,14,5.594711,2.266958,0,1,0
1,9,22,1,11,4.394449,2.197225,0,1,0
1,0,41,0,12,6.868526,2.302585,1,0,0
1,50,43,0,12,7.17012,2.944439,1,0,0
1,40,61,0,14,6.398928,2.710048,0,0,1
1,0,28,0,12,5.703783,2.564949,1,0,0
1,0,29,0,9,6.316876,2.656757,1,0,0
1,20,33,1,12,6.39693,3.401197,1,0,0
1,0,46,0,16,7.08364,3.238678,1,0,0
1,0,22,1,14,4.828314,2.302585,0,1,0
1,35,20,0,14,6.040255,2.484907,0,1,0
1,15,64,1,16,5.010635,2.302585,1,0,0
1,20,53,1,14,5.105946,2.110213,1,0,0
0,0,29,0,12,6.109248,2.302585,0,1,0
1,40,59,0,22,6.977282,3.288402,1,0,0
1,25,57,1,16,6.620073,3.401197,1,0,0
1,0,23,1,12,5.598422,2.302585,0,1,0
0,0,61,0,12,5.991465,2.394252,0,0,1
1,0,49,0,14,7.021084,2.925846,1,0,0
1,8,75,1,14,5.545177,3.465736,1,0,0
0,0,62,0,14,5.010635,2.866193,1,0,0
1,0,23,0,16,7.050851,3.36211,0,1,0
1,0,57,1,12,5.95223,2.302585,1,0,0
0,0,44,0,12,6.288713,2.484907,1,0,0
0,0,21,1,14,2.956471,2.110213,0,1,0
0,0,17,1,11,2.183802,2.110213,0,1,0
1,0,31,0,16,6.763169,2.995732,1,0,0
1,0,26,0,16,6.867974,2.833213,0,1,0
1,0,31,0,12,7.338537,3.332205,0,1,0
1,0,55,1,16,5.501258,4.025352,1,0,0
1,25,55,1,16,5.416101,2.197225,1,0,0
1,0,46,0,12,6.684612,3.056357,1,0,0
1,24,19,1,14,5.768321,1.609438,0,1,0
1,12,17,1,12,4.787492,2.302585,0,1,0
1,10,57,1,12,5.010635,2.70805,1,0,0
1,40,43,0,14,6.228905,2.540026,1,0,0
1,0,43,0,14,7.305544,3.377588,1,0,0
1,0,69,1,12,6.251904,2.197225,0,0,1
1,40,34,0,12,6.57368,2.70805,1,0,0
1,32,49,1,12,6.173786,2.70805,1,0,0
1,30,42,1,12,5.926926,2.525729,0,1,0
1,40,53,0,16,7.967145,4.278331,1,0,0
0,0,46,0,22,7.967145,3.178054,1,0,0
1,0,65,0,14,7.387325,2.639057,1,0,0
1,30,56,1,18,7.967145,4.565909,1,0,0
1,0,77,1,16,5.035913,2.397895,0,0,1
1,40,65,0,14,6.836528,2.862201,0,0,1
1,40,23,0,14,7.464395,3.203559,1,0,0
1,40,24,0,14,6.984716,2.970414,1,0,0
1,0,43,0,18,5.846439,3.555348,1,0,0
1,0,35,0,14,6.76273,3.258096,1,0,0
0,0,38,0,14,6.035481,2.70805,1,0,0
1,0,58,0,16,6.907755,3.091043,1,0,0
1,0,56,0,14,6.802395,3.044523,1,0,0
1,0,44,0,16,6.868526,2.302585,1,0,0
1,0,51,1,16,5.828946,2.420368,1,0,0
1,40,53,0,16,6.39693,2.70805,1,0,0
0,40,71,0,11,6.659294,2.970414,0,0,1
1,7,19,1,11,4.025352,2.079442,0,1,0
1,0,62,0,12,5.913503,2.224623,1,0,0
1,40,62,0,12,6.610023,2.60269,0,0,1
1,0,35,0,14,5.857933,2.564949,1,0,0
1,0,56,1,14,6.54002,.6931472,1,0,0
1,0,49,0,12,5.777869,2.484907,1,0,0
1,65,42,0,12,7.55368,3.308717,1,0,0
1,0,42,0,12,6.717708,2.70805,1,0,0
1,40,20,0,12,5.991465,2.302585,0,1,0
1,15,21,1,12,5.480639,2.397895,0,1,0
1,40,25,0,14,6.173786,2.484907,1,0,0
1,20,49,1,18,5.565287,2.569554,1,0,0
1,60,47,0,22,7.495542,3.401197,1,0,0
1,0,72,1,12,6.029194,2.639057,1,0,0
1,0,33,0,12,7.600903,3.332205,1,0,0
1,30,29,1,12,6.04382,2.642622,1,0,0
1,40,28,0,12,6.39693,2.70805,0,1,0
0,0,57,1,12,6.39693,3.044523,1,0,0
0,40,25,0,14,5.991465,2.302585,0,1,0
1,20,19,1,11,5.075174,2.079442,0,1,0
1,5,17,1,11,3.749504,2.140066,0,1,0
1,20,23,1,14,5.32301,2.327278,0,1,0
1,20,22,1,14,5.111988,2.116256,0,1,0
0,40,56,0,12,5.991465,2.302585,0,0,1
1,20,19,1,14,5.298317,2.302585,0,1,0
1,40,63,0,12,6.325469,1.470176,0,0,1
1,0,30,0,12,6.214608,2.564949,1,0,0
1,40,44,0,12,6.907755,3.218876,1,0,0
1,20,22,1,12,5.393628,2.397895,0,1,0
1,40,23,0,14,6.565265,2.772589,0,1,0
1,0,34,0,14,6.39693,2.639057,1,0,0
1,30,20,1,12,5.598422,2.197225,0,1,0
1,0,46,0,12,6.981861,3.178054,1,0,0
1,40,43,0,12,6.633318,2.944439,1,0,0
1,35,29,0,14,5.906723,2.351375,0,1,0
1,25,19,1,12,5.329089,2.110213,0,1,0
1,40,28,0,14,6.363028,2.674149,0,1,0
1,40,49,0,14,5.991465,2.302585,1,0,0
1,35,48,0,12,6.64379,2.261763,1,0,0
1,0,35,0,14,6.620073,3.295837,1,0,0
0,38,58,0,5.5,5.734376,2.09679,0,0,1
1,26,56,1,12,5.455321,2.197225,1,0,0
0,50,40,0,12,7.025538,2.890372,1,0,0
1,40,57,0,14,7.154615,3.465736,1,0,0
1,40,60,0,12,7.122867,3.433987,1,0,0
1,0,50,0,14,5.886104,2.197225,1,0,0
1,0,55,0,14,6.360888,2.751748,1,0,0
1,0,58,0,12,6.511745,3.258096,1,0,0
0,40,37,0,16,6.684612,2.995732,0,1,0
1,0,24,1,12,5.991465,3.044998,0,1,0
1,40,43,0,12,6.253829,2.564949,1,0,0
1,40,36,0,16,6.39693,2.70805,1,0,0
0,30,63,1,12,6.579251,3.178054,1,0,0
0,40,39,0,16,6.39693,2.70805,1,0,0
1,40,52,0,16,7.372746,3.610918,0,0,1
1,40,25,0,18,6.068426,2.379546,0,1,0
1,24,47,1,11,6.269096,3.091043,1,0,0
1,40,30,0,16,6.598509,2.90963,0,1,0
1,40,28,0,16,6.684612,2.995732,0,1,0
0,40,28,0,12,6.39693,2.70805,1,0,0
0,40,23,0,12,6.380123,2.691243,0,1,0
0,15,19,1,14,5.010635,2.302585,0,1,0
0,40,39,0,12,7.056175,3.367296,0,1,0
0,32,56,1,12,5.768321,2.302585,1,0,0
0,40,50,0,16,7.908387,4.219508,1,0,0
1,0,44,0,16,7.967145,3.912023,1,0,0
1,57,61,0,12,6.345636,2.302585,0,1,0
1,40,54,0,12,6.818924,3.068053,0,1,0
1,40,35,0,12,5.886104,2.197225,1,0,0
1,40,35,0,5.5,5.886104,2.197225,1,0,0
1,40,23,0,12,5.886104,2.197225,1,0,0
1,40,51,0,12,6.44572,2.75684,1,0,0
1,16,23,1,14,4.969813,2.197225,0,1,0
0,40,68,0,16,5.886104,2.197225,1,0,0
1,0,25,0,16,6.539586,3.688879,0,1,0
1,40,54,0,12,6.955593,3.025291,1,0,0
0,0,31,1,16,5.521461,2.759377,1,0,0
0,0,30,0,14,7.161203,.3074847,1,0,0
0,40,57,0,12,6.131227,2.442347,0,0,1
1,0,21,0,14,6.827705,2.266958,0,1,0
1,40,53,0,14,6.39693,2.70805,0,1,0
1,40,55,0,5.5,5.991465,2.302585,1,0,0
1,40,55,0,5.5,7.200425,3.511545,1,0,0
1,20,19,1,14,6.092215,2.302585,0,1,0
1,20,30,1,16,6.040255,3.044523,0,1,0
1,40,55,0,10,5.991465,2.302585,1,0,0
1,40,56,0,12,6.327937,2.639057,1,0,0
1,20,30,1,14,5.298317,2.302585,0,1,0
0,40,51,0,14,6.562444,2.873565,1,0,0
0,40,55,0,14,7.090077,2.70805,1,0,0
1,40,43,0,11,7.200425,3.511545,1,0,0
1,0,48,0,11,5.703783,2.639057,1,0,0
0,18,58,1,16,5.886104,2.995732,1,0,0
0,13,61,1,12,4.867535,2.302585,1,0,0
1,0,33,1,14,5.010635,1.832582,0,1,0
1,20,30,1,14,5.298317,2.302585,0,1,0
0,20,40,1,12,5.308268,2.312536,0,1,0
1,20,33,1,14,5.393628,2.397895,1,0,0
0,40,72,0,16,6.253829,2.564949,0,0,1
0,0,58,0,12,6.214608,2.525729,1,0,0
0,0,48,0,12,5.95223,2.484907,0,0,1
1,0,39,0,16,6.288713,3.135494,1,0,0
0,40,43,0,12,6.173786,2.484907,1,0,0
1,40,38,0,16,6.39693,2.70805,1,0,0
1,25,72,1,12,5.470168,2.251292,0,0,1
0,0,41,0,14,7.744002,3.583519,1,0,0
0,0,39,0,10,6.684612,2.374906,1,0,0
0,0,25,0,12,6.867974,2.721295,0,1,0
1,20,47,1,14,5.393628,2.397895,1,0,0
1,30,68,1,16,6.02659,2.625393,0,0,1
1,24,62,1,18,6.866933,3.688879,1,0,0
1,15,47,1,14,5.598422,2.890372,0,0,1
0,40,36,0,14,6.483108,2.794228,0,1,0
1,30,58,0,12,6.109248,2.70805,0,0,1
1,0,48,0,14,6.54002,2.876385,1,0,0
1,40,51,0,12,6.522093,2.833213,1,0,0
1,30,26,1,14,5.776103,2.374906,0,1,0
1,10,18,1,12,4.60517,2.302585,0,1,0
1,39,33,0,14,6.148468,2.484907,1,0,0
1,35,34,0,12,5.906723,2.351375,1,0,0
1,12,25,1,12,4.882802,2.397895,1,0,0
1,40,38,0,14,6.086775,2.397895,0,0,1
1,40,45,0,9,6.907755,3.218876,1,0,0
1,20,22,1,9,5.300315,2.304583,0,0,1
1,40,36,0,5.5,6.866933,3.178054,1,0,0
1,40,47,0,14,6.946976,3.258096,1,0,0
1,40,40,0,12,5.991465,2.302585,1,0,0
1,40,72,0,2.5,5.993463,2.304583,1,0,0
1,0,29,0,14,6.476973,3.091043,0,1,0
1,35,30,0,14,6.040255,2.484907,0,1,0
1,0,38,0,18,7.047517,3.7612,0,0,1
1,0,25,0,12,6.620073,2.890372,1,0,0
0,0,48,0,14,7.744002,3.401197,1,0,0
0,30,33,1,12,6.291569,2.890372,1,0,0
1,50,24,0,16,7.34601,3.332205,0,1,0
1,25,33,1,12,5.724402,2.505526,1,0,0
1,35,30,0,12,6.060874,2.505526,1,0,0
1,15,38,1,16,5.623115,2.915064,1,0,0
1,0,58,0,16,6.815125,2.970414,0,0,1
1,0,77,1,14,5.521461,2.251292,0,0,1
1,10,21,1,14,5.010635,2.70805,0,1,0
1,36,43,0,14,7.167038,3.583519,0,0,1
0,0,48,0,14,6.019153,2.60269,0,0,1
1,25,31,1,12,5.416101,2.197225,0,0,1
1,35,43,0,14,6.774224,3.218876,0,0,1
1,30,45,1,16,7.185387,3.7612,0,0,1
1,20,46,1,16,6.522093,3.526361,0,0,1
0,40,35,0,12,6.648466,2.959587,1,0,0
0,40,49,0,7.5,6.907755,3.218876,1,0,0
0,30,30,1,12,5.598422,2.197225,1,0,0
0,20,53,1,1,5.495528,2.499795,1,0,0
1,35,24,0,18,5.953243,2.397895,0,1,0
1,40,25,0,12,6.779922,3.091043,1,0,0
1,20,21,1,14,5.438079,2.442347,0,1,0
1,40,31,0,12,6.39693,2.70805,0,1,0
1,40,60,0,16,6.327937,2.639057,1,0,0
1,40,22,0,16,6.579251,2.890372,0,1,0
1,40,20,0,14,6.086775,2.397895,0,1,0
1,26,18,1,12,5.560682,2.302585,0,1,0
1,18,17,1,10,5.375278,2.484907,0,1,0
1,24,43,1,5.5,5.886104,2.70805,0,1,0
0,40,22,0,14,6.721426,2.442347,0,1,0
1,40,39,0,12,6.971669,3.282789,0,0,1
1,36,29,0,14,6.841616,3.258096,1,0,0
1,20,53,1,14,5.327876,2.332144,0,0,1
1,48,60,0,11,6.173786,2.302585,0,0,1
0,36,43,0,16,7.167038,3.583519,1,0,0
0,20,19,1,14,5.703783,2.70805,0,1,0
0,45,43,0,18,6.942157,3.135494,1,0,0
0,30,32,1,12,6.109248,2.70805,1,0,0
0,40,25,0,16,6.363028,2.674149,1,0,0
1,0,49,0,14,5.857933,2.772589,0,0,1
1,7,82,1,16,4.388257,2.442347,0,0,1
1,0,64,0,16,6.511849,2.70805,0,1,0
1,40,63,0,14,6.512043,2.823163,0,0,1
1,40,56,0,14,7.138867,3.449988,0,1,0
1,15,19,1,14,4.905275,2.197225,0,1,0
1,40,82,0,12,6.477588,2.788708,0,0,1
1,20,16,1,11,5.298317,2.302585,0,1,0
1,0,27,0,16,7.377759,2.862201,0,1,0
1,22,41,1,16,5.914206,2.823163,1,0,0
1,35,32,0,18,6.55108,2.995732,1,0,0
1,32,52,0,14,6.069906,2.60417,0,0,1
1,0,33,0,14,7.65681,2.455306,0,1,0
1,40,27,0,16,7.130899,3.218876,0,1,0
0,40,33,0,16,6.327937,2.639057,0,1,0
0,0,46,0,14,6.434659,2.959587,1,0,0
0,0,43,1,14,5.95223,2.772589,1,0,0
0,0,20,1,14,5.259057,2.208274,0,1,0
0,0,18,1,14,5.259057,2.235376,0,1,0
1,5,35,1,16,2.995732,1.386294,0,1,0
1,65,45,0,12,7.967145,3.792789,0,1,0
0,30,41,1,12,6.003887,2.60269,1,0,0
0,40,57,0,14,6.866933,3.178054,1,0,0
0,60,58,0,18,7.967145,3.872866,1,0,0
0,0,24,0,16,6.134547,2.70805,0,1,0
0,40,57,0,14,7.459108,3.770229,1,0,0
1,40,57,0,14,6.972419,3.283539,1,0,0
0,40,37,0,14,6.579251,2.890372,1,0,0
1,45,35,0,12,6.538502,2.656757,1,0,0
1,40,40,0,14,6.2186,2.529721,1,0,0
1,17,30,1,14,5.31812,2.484907,1,0,0
1,40,63,0,14,6.907755,3.218876,1,0,0
1,40,26,0,16,5.886104,2.197225,0,1,0
1,40,23,0,16,5.991465,2.302585,0,1,0
1,40,25,0,12,5.991465,2.302585,0,1,0
1,0,57,0,16,6.926803,3.178054,1,0,0
1,10,19,1,12,4.527209,2.224623,0,1,0
1,10,17,1,10,4.412798,2.110213,0,1,0
1,0,52,1,12,6.175368,2.70805,1,0,0
1,40,37,0,14,6.984716,3.295837,1,0,0
1,40,26,0,14,6.086775,2.397895,0,1,0
1,40,54,0,14,6.075346,2.197225,0,0,1
1,0,29,0,18,6.357704,2.70805,1,0,0
1,1,68,1,12,2.140066,2.140066,0,1,0
1,40,43,0,12,6.196037,2.507157,1,0,0
1,0,43,0,14,6.620073,2.939162,0,1,0
1,14,34,1,18,5.123964,2.484907,0,1,0
0,0,27,0,12,6.684612,2.70805,0,1,0
1,20,63,1,14,5.634789,2.639057,1,0,0
0,8,16,1,10,4.276666,2.197225,0,1,0
1,40,43,0,5.5,6.733402,3.044523,0,1,0
0,35,22,0,12,5.677609,2.122262,0,1,0
0,0,25,0,12,5.857933,2.251292,0,0,1
0,0,32,0,12,5.857933,2.251292,0,1,0
1,35,71,0,14,5.536349,1.981001,1,0,0
1,45,58,0,12,7.25468,3.352707,0,1,0
1,48,32,0,14,6.761573,2.890372,1,0,0
1,40,39,0,14,6.040255,2.351375,0,1,0
1,40,62,0,18,6.946976,3.258096,1,0,0
1,25,39,1,12,5.546154,2.327278,1,0,0
1,29,37,1,16,5.68477,2.317474,1,0,0
1,40,21,0,12,6.633318,2.944439,0,1,0
1,40,19,0,12,6.262255,2.573375,0,1,0
1,0,66,0,12,6.380123,2.917771,0,0,1
1,0,39,0,12,7.090077,2.876385,1,0,0
1,37,62,0,12,6.15252,2.541602,1,0,0
1,37,59,0,14,6.302161,2.691243,1,0,0
1,40,67,0,12,6.46956,2.780681,1,0,0
1,8,74,1,16,4.85203,2.772589,1,0,0
1,40,55,0,1,5.768321,2.079442,0,0,1
1,40,46,0,12,6.39693,2.70805,0,0,1
1,0,49,1,12,5.159055,2.277267,0,0,1
1,40,25,0,16,6.984716,3.295837,1,0,0
1,25,61,0,22,6.856462,3.637586,1,0,0
1,0,46,0,14,6.840012,3.044523,1,0,0
1,25,38,1,14,5.882626,1.470176,1,0,0
1,40,25,0,14,6.173786,2.484907,0,1,0
1,40,25,0,14,5.736572,2.047693,0,1,0
1,0,59,0,12,7.273994,3.555348,1,0,0
1,40,30,0,14,6.173786,2.484907,1,0,0
1,40,37,0,12,6.475741,2.786861,1,0,0
1,40,32,0,12,6.238325,2.549445,1,0,0
1,40,35,0,14,6.484941,2.796061,1,0,0
1,55,31,0,12,6.610023,2.60269,1,0,0
1,40,55,0,16,6.907755,3.218876,0,1,0
1,30,17,1,11,5.382199,1.981001,0,1,0
1,0,42,0,16,6.907755,3.695358,1,0,0
1,0,17,1,12,4.382027,2.079442,0,1,0
1,40,55,0,16,6.907755,3.218876,0,0,1
1,36,34,0,16,6.817874,3.234355,0,1,0
1,40,66,0,11,6.086775,2.397895,0,0,1
1,40,26,0,12,6.684612,2.995732,1,0,0
1,32,52,0,11,6.065458,2.599722,0,0,1
1,40,38,0,14,6.016157,2.327278,0,1,0
1,40,30,0,14,7.327781,3.638901,0,0,1
1,0,44,0,2.5,6.214608,2.327278,1,0,0
1,40,21,0,12,6.44254,2.753661,1,0,0
1,16,62,1,12,5.104733,2.332144,1,0,0
1,0,67,0,22,6.476973,4.007333,1,0,0
1,40,71,0,14,6.684612,2.995732,1,0,0
1,55,45,0,14,7.075386,3.068053,1,0,0
1,36,39,0,16,6.915723,3.332205,1,0,0
1,20,63,1,14,5.393628,2.397895,1,0,0
1,40,47,0,12,6.579251,2.890372,0,1,0
1,40,30,0,16,7.244227,3.555348,1,0,0
1,40,21,0,12,6.195221,2.506342,0,1,0
1,12,19,1,12,4.624973,2.140066,0,1,0
0,7,45,1,14,4.430817,2.484907,1,0,0
1,24,74,1,16,5.672911,2.494857,1,0,0
1,0,37,0,12,6.684612,2.995732,1,0,0
1,45,32,0,18,7.718686,3.912023,1,0,0
1,0,59,0,11,6.39693,2.70805,1,0,0
1,20,67,1,12,5.480639,2.484907,1,0,0
1,16,41,1,16,4.969813,2.197225,1,0,0
1,40,45,0,12,6.369901,2.681021,1,0,0
1,32,65,1,12,7.069874,3.604138,0,0,1
1,0,66,1,14,5.214936,1.791759,0,0,1
1,0,39,0,12,6.907755,2.327278,0,1,0
1,40,45,0,12,7.299798,3.610918,1,0,0
1,40,39,0,14,6.253829,2.564949,1,0,0
1,40,54,0,12,6.253829,2.564949,0,1,0
1,40,44,0,12,6.253829,2.564949,0,1,0
1,0,54,0,16,6.086775,3.332205,1,0,0
